name,pop,lat,lon
,1,40.81,-111.94
,4,40.81,-111.94
,2,40.81,-111.94
,1,40.65,-111.83
,4,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,1,40.65,-111.83
,2,40.65,-111.83
,1,40.65,-111.83
,1,40.65,-111.83
,1,40.65,-111.83
,1,40.65,-111.83
,1,40.65,-111.83
,4,40.65,-111.83
,2,40.65,-111.83
,1,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,1,40.6,-111.88
,1,40.65,-111.83
,1,40.65,-111.83
,1,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,3,40.65,-111.83
,1,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,2,40.65,-111.83
,1,40.65,-111.83
,1,40.66,-111.93
,3,40.66,-111.93
,1,40.66,-111.93
,1,40.66,-111.93
,1,40.62,-111.98
,3,40.7,-111.94
,1,40.7,-111.94
,5,40.7,-111.94
,1,40.7,-111.94
,1,40.7,-111.94
,1,40.7,-111.94
,4,40.69,-111.99
,1,40.69,-111.99
,1,40.69,-111.99
,7,40.69,-111.99
,1,40.69,-111.99
,1,40.69,-111.99
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,3,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,3,40.62,-111.71
,1,40.62,-111.71
,3,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,3,40.62,-111.71
,4,40.62,-111.71
,3,40.62,-111.71
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,3,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,2,40.62,-111.71
,1,40.62,-111.71
,2,40.6,-111.88
,2,40.62,-111.71
,1,40.62,-111.71
,1,40.62,-111.71
,1,40.65,-111.92
,1,40.65,-111.92
,2,40.65,-111.92
,1,40.65,-111.92
,1,40.65,-111.92
,1,40.65,-111.92
,1,40.65,-111.92
,4,40.56,-111.86
,1,40.56,-111.86
,2,40.65,-111.92
,3,40.65,-111.92
,1,40.65,-111.92
,1,40.65,-111.92
,2,40.67,-111.79
,2,40.67,-111.79
,1,40.67,-111.79
,1,40.67,-111.79
,1,40.67,-111.79
,1,40.67,-111.79
,1,40.67,-111.79
,2,40.67,-111.79
,1,40.67,-111.79
,1,40.67,-111.79
,1,40.7,-111.94
,1,40.65,-111.88
,1,40.65,-111.88
,1,40.62,-111.8
,1,40.62,-111.8
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,6,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,40.77,-111.9
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,1,41.51,-112.04
,2,41.51,-112.04
,3,41.51,-112.04
,1,41.8,-111.8
,1,41.8,-111.8
,1,41.7,-111.87
,5,41.7,-111.87
,1,41.7,-111.87
,3,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,5,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.7,-111.87
,1,41.68,-111.64
,1,41.68,-111.64
,1,41.68,-111.64
,3,41.68,-111.64
,1,41.68,-111.64
,1,41.68,-111.64
,1,41.48,-111.94
,1,41.69,-111.81
,1,41.82,-111.87
,1,41.82,-111.87
,1,41.51,-112.04
,2,41.69,-112.27
,1,41.69,-112.27
,1,41.85,-111.7
,1,41.85,-111.7
,2,41.85,-111.7
,3,41.85,-111.7
,4,41.85,-111.7
,1,41.85,-111.7
,3,41.85,-111.7
,1,41.85,-111.7
,1,41.85,-111.7
,2,41.85,-111.7
,1,41.85,-111.7
,1,41.85,-111.7
,1,41.85,-111.7
,1,41.85,-111.7
,2,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,3,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,3,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,3,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,3,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,1,41.21,-111.97
,2,41.21,-111.97
,2,41.21,-111.97
,1,41.21,-111.97
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,2,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,2,41.18,-111.91
,2,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,3,41.18,-111.91
,1,41.18,-111.91
,3,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,5,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,1,41.18,-111.91
,3,41.18,-111.91
,2,41.18,-111.91
,1,41.18,-111.91
,1,41.24,-112.13
,1,41.24,-112.13
,1,41.24,-112.13
,1,41.24,-112.13
,1,41.15,-111.98
,1,41.15,-111.98
,2,41.15,-111.98
,1,41.15,-111.98
,1,41.15,-111.98
,3,41.15,-111.98
,2,41.15,-111.98
,3,41.19,-111.94
,1,41.31,-111.96
,1,41.31,-111.96
,1,41.22,-111.97
,3,39.57,-110.8
,1,40.49,-111.84
,2,37.55,-109.48
,1,37.55,-109.48
,1,38.45,-109.6
,2,38.45,-109.6
,1,38.45,-109.6
,1,38.45,-109.6
,1,38.45,-109.6
,2,38.45,-109.6
,1,38.45,-109.6
,1,38.45,-109.6
,1,37.98,-109.29
,1,40.22,-111.69
,4,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,1,40.22,-111.69
,2,40.22,-111.69
,1,40.22,-111.69
,2,40.33,-111.57
,1,40.33,-111.57
,2,40.33,-111.57
,1,40.33,-111.57
,2,40.33,-111.57
,1,40.33,-111.57
,3,40.33,-111.57
,2,40.33,-111.57
,2,40.33,-111.57
,2,40.33,-111.57
,3,40.33,-111.57
,2,40.33,-111.57
,1,40.33,-111.57
,1,39.29,-112.56
,1,39.29,-112.56
,1,39.35,-111.57
,1,39.25,-111.52
,1,39.54,-111.61
,1,39.68,-111.83
,1,40.01,-111.73
,2,40.01,-111.73
,2,40.02,-111.64
,2,40.02,-111.64
,2,38.95,-111.83
,1,40.02,-111.55
,1,40.02,-111.55
,1,40.02,-111.55
,3,40.02,-111.55
,1,40.2,-111.47
,1,40.2,-111.47
,3,40.2,-111.47
,1,40.11,-111.48
,1,40.11,-111.48
,1,38.75,-112.1
,3,38.75,-112.1
,1,38.75,-112.1
,2,38.75,-112.1
,1,38.75,-112.1
,1,38.75,-112.1
,1,38.75,-112.1
,2,38.75,-112.1
,1,38.75,-112.1
,1,38.75,-112.1
,1,38.75,-112.1
,2,38.38,-112.66
,1,37.81,-113.22
,2,37.81,-113.22
,1,37.81,-113.22
,3,37.81,-113.22
,3,37.81,-113.22
,2,37.81,-113.22
,1,37.81,-113.22
,3,37.81,-113.22
,1,37.81,-113.22
,1,37.81,-113.22
,1,37.81,-113.22
,2,37.81,-113.22
,1,37.66,-113.19
,1,37.66,-113.19
,2,37.66,-113.19
,1,37.13,-112.97
,1,37.13,-112.97
,1,37.13,-112.97
,2,37.27,-112.23
,1,37.27,-113.19
,1,37.13,-113.65
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,2,37.18,-113.6
,2,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,3,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,2,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,2,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,4,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,1,37.18,-113.6
,2,37.13,-113.48
,6,37.13,-113.48
,2,37.69,-112.03
,1,37.22,-113.48
,2,37.06,-113.57
,2,37.06,-113.57
,1,37.06,-113.57
,2,37.06,-113.57
,1,37.06,-113.57
,1,37.06,-113.57
,2,37.06,-113.57
,3,37.06,-113.57
,1,37.06,-113.57
,1,37.06,-113.57
,1,37.06,-113.57
,2,37.06,-113.57
,1,40.01,-111.73
,1,40.79,-111.82
,1,38.87,-77.1
,1,38.9,-77.26
,1,38.42,-77.4
,1,38.29,-77.48
,1,37.5,-77.63
,7,38.9,-77.26
,2,38.74,-77.48
,2,38.06,-78.9
,1,38.29,-77.48
,2,37.07,-76.51
,4,36.84,-76.28
,1,39.04,-77.48
,1,37.07,-78
,1,36.73,-76.04
,1,37.76,-77.47
,1,37.55,-77.46
,1,36.73,-76.04
,1,36.7,-76.63
,2,38.85,-77.29
,1,36.68,-76.93
,1,36.7,-81.96
,2,38.83,-77.21
,9,37.55,-77.46
,3,38.95,-77.34
,3,38.94,-77.19
,1,37.86,-78.26
,1,37.55,-77.46
,1,37.27,-79.95
,1,38.74,-77.48
,1,36.73,-76.04
,1,38.82,-77.08
,1,36.98,-76.61
,2,36.58,-79.4
,1,37.14,-80.4
,1,37.62,-77.35
,1,38.87,-77.4
,1,37.14,-80.4
,1,38.85,-77.29
,2,38.78,-77.27
,1,36.84,-76.28
,1,38.82,-77.08
,1,36.67,-76.3
,1,36.75,-77.85
,1,37.37,-79.27
,1,37.5,-77.63
,1,37.41,-79.92
,1,38.03,-78.48
,1,37.55,-77.46
,3,37.27,-79.95
,1,38.43,-78.87
,1,38.87,-77.1
,3,37.4,-79.19
,1,38.9,-77.26
,3,38.95,-77.34
,1,36.84,-76.28
,1,38.42,-77.4
,1,38.03,-78.48
,1,38.81,-77.63
,5,38.82,-77.08
,1,37.55,-77.46
,1,38.82,-77.08
,1,38.63,-77.26
,1,38.03,-78.48
,1,38.85,-77.29
,3,36.61,-82.16
,1,38.03,-78.48
,1,38.96,-77.38
,1,37.78,-79.44
,1,36.99,-79.89
,2,38.96,-77.38
,1,38.96,-77.38
,9,38.82,-77.08
,2,39.17,-78.17
,3,36.73,-76.04
,1,38.87,-77.1
,1,36.58,-79.4
,1,37.27,-79.95
,1,37.5,-77.63
,1,38.85,-77.29
,1,36.73,-76.04
,1,38.74,-77.48
,3,36.84,-76.28
,1,36.84,-76.28
,1,37.55,-77.46
,4,38.85,-77.29
,1,39.1,-77.55
,1,37.4,-79.19
,2,39,-77.4
,1,38.83,-77.21
,2,37.29,-78.39
,1,38.89,-77.3
,1,37.4,-79.19
,1,38.19,-79
,1,38.83,-77.21
,1,38.74,-77.48
,1,38.95,-77.34
,1,36.73,-76.04
,2,38.82,-77.08
,1,36.7,-78.9
,2,36.68,-79.86
,3,36.73,-76.04
,2,37.66,-77.48
,3,37.55,-77.46
,1,38.82,-77.08
,1,36.73,-76.04
,1,38.71,-77.79
,1,36.73,-76.04
,1,36.73,-76.04
,2,37.55,-77.46
,4,38.95,-77.34
,1,39.1,-77.55
,1,37.55,-77.46
,1,38.89,-77.3
,1,38.82,-77.08
,1,37.27,-79.95
,4,37.27,-79.95
,1,38.88,-77.17
,2,36.83,-81.51
,1,38.96,-77.38
,1,37.37,-76.8
,1,37.66,-77.48
,1,38.82,-77.08
,1,37.55,-77.46
,1,38.88,-77.17
,1,36.84,-76.28
,1,38.9,-77.26
,1,36.73,-76.04
,1,37.81,-77.67
,3,38.94,-77.19
,1,38.82,-77.08
,1,39,-77.4
,1,38.9,-77.26
,1,38.74,-77.48
,2,37.4,-79.19
,1,38.82,-77.08
,1,38.82,-77.08
,1,37.55,-77.46
,1,38.87,-77.1
,3,38.94,-77.19
,1,36.73,-76.04
,1,39.09,-78.22
,1,37.27,-79.95
,1,38.29,-77.48
,1,38.82,-77.08
,3,37.66,-77.48
,4,38.03,-78.48
,1,37.66,-77.48
,1,38.94,-77.19
,2,38.15,-79.06
,3,39.1,-77.55
,1,36.58,-79.4
,3,38.03,-78.48
,1,38.78,-77.17
,3,38.85,-77.29
,2,36.61,-82.16
,3,38.88,-77.17
,1,38.88,-77.17
,1,38.9,-77.26
,1,38.85,-77.29
,1,38.71,-77.79
,3,38.74,-77.48
,2,37.55,-77.46
,1,38.88,-77.17
,1,36.69,-77.53
,1,38.94,-77.19
,1,38.82,-77.08
,1,38.29,-77.48
,3,38.82,-77.08
,1,37.12,-80.55
,1,37.14,-80.4
,1,38.87,-77.1
,1,37.27,-79.95
,1,38.87,-77.1
,1,37.26,-77.39
,1,36.58,-79.4
,1,38.94,-77.19
,1,36.66,-80.91
,1,38.88,-77.17
,1,37.2,-77.39
,1,38.94,-77.19
,1,38.03,-78.48
,1,38.77,-77.38
,1,37.55,-77.46
,1,36.73,-76.04
,1,38.82,-77.08
,1,36.58,-79.4
,2,37.55,-77.46
,1,37.2,-77.39
,1,37.66,-77.48
,1,38.97,-77.64
,2,38.74,-77.48
,1,38.74,-77.48
,2,38.74,-77.48
,2,38.74,-77.48
,1,38.74,-77.48
,2,38.74,-77.48
,4,38.74,-77.48
,1,38.74,-77.48
,3,38.74,-77.48
,1,38.74,-77.48
,3,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,4,38.74,-77.48
,1,38.74,-77.48
,3,38.74,-77.48
,2,38.74,-77.48
,1,38.74,-77.48
,2,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,3,39.1,-77.55
,3,38.74,-77.48
,3,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,3,38.74,-77.48
,3,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.63,-77.26
,1,38.74,-77.48
,1,38.74,-77.48
,1,38.87,-77.85
,1,38.87,-77.85
,1,38.97,-77.73
,1,38.97,-77.73
,1,38.97,-77.73
,1,38.97,-77.73
,1,38.97,-77.73
,1,38.97,-77.73
,1,38.97,-77.73
,2,38.97,-77.73
,1,38.97,-77.73
,2,38.84,-77.44
,3,38.84,-77.44
,1,38.84,-77.44
,1,38.84,-77.44
,1,38.84,-77.44
,2,38.84,-77.44
,1,38.84,-77.44
,1,38.84,-77.44
,1,38.84,-77.44
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.77,-77.38
,1,38.74,-77.96
,1,39.16,-77.61
,1,39.13,-77.71
,1,39.13,-77.71
,1,38.73,-77.55
,1,38.73,-77.55
,1,39.04,-77.48
,1,39.04,-77.48
,2,39.04,-77.48
,1,39.04,-77.48
,2,39.04,-77.48
,2,39.04,-77.48
,1,39.04,-77.48
,3,38.87,-77.4
,3,38.87,-77.4
,3,38.87,-77.4
,1,38.87,-77.4
,1,38.87,-77.4
,1,38.87,-77.4
,1,38.87,-77.4
,2,38.87,-77.4
,2,38.87,-77.4
,1,38.87,-77.4
,3,38.87,-77.4
,2,38.87,-77.4
,3,38.87,-77.4
,1,38.87,-77.4
,2,38.79,-77.61
,1,39.13,-77.66
,2,39.13,-77.66
,1,39.13,-77.66
,1,39.13,-77.66
,3,39,-77.4
,4,39,-77.4
,1,39,-77.4
,1,39,-77.4
,1,39,-77.4
,1,39,-77.4
,1,39,-77.4
,2,39,-77.4
,1,39,-77.4
,2,39,-77.4
,1,39,-77.4
,2,39,-77.4
,4,39,-77.4
,1,39,-77.4
,1,39,-77.4
,3,39,-77.4
,1,38.81,-77.63
,1,38.81,-77.63
,1,38.81,-77.63
,2,38.81,-77.63
,2,38.81,-77.63
,2,38.81,-77.63
,2,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,2,38.96,-77.38
,2,38.96,-77.38
,1,38.82,-77.08
,3,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,2,38.96,-77.38
,1,38.96,-77.38
,4,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,2,38.96,-77.38
,1,38.9,-77.26
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,2,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,2,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,38.96,-77.38
,1,39.1,-77.55
,2,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,3,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,2,39.1,-77.55
,1,39.1,-77.55
,3,39.1,-77.55
,2,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,2,39.1,-77.55
,2,39.1,-77.55
,2,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,1,39.1,-77.55
,2,39.1,-77.55
,5,39.1,-77.55
,1,39.1,-77.55
,3,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,4,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,3,38.71,-77.79
,1,38.71,-77.79
,1,38.71,-77.79
,2,38.71,-77.79
,1,38.71,-77.79
,3,38.71,-77.79
,2,38.71,-77.79
,2,38.71,-77.79
,3,38.71,-77.79
,1,38.71,-77.79
,3,38.95,-77.34
,2,38.95,-77.34
,1,38.95,-77.34
,6,38.95,-77.34
,1,38.95,-77.34
,1,38.95,-77.34
,6,38.95,-77.34
,1,38.95,-77.34
,2,38.95,-77.34
,1,38.95,-77.34
,2,38.95,-77.34
,1,38.95,-77.34
,3,38.95,-77.34
,5,38.95,-77.34
,5,38.95,-77.34
,1,38.95,-77.34
,1,38.95,-77.34
,5,38.95,-77.34
,1,38.95,-77.34
,5,38.95,-77.34
,1,38.95,-77.34
,1,38.95,-77.34
,1,38.86,-77.77
,1,38.86,-77.77
,2,38.01,-77.99
,1,38.89,-77.23
,1,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,3,38.83,-77.21
,3,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.96,-77.38
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,3,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,1,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,3,38.83,-77.21
,3,38.83,-77.21
,2,38.83,-77.21
,1,38.83,-77.21
,3,38.83,-77.21
,2,38.78,-77.27
,1,38.78,-77.27
,2,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,2,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,2,38.78,-77.27
,2,38.78,-77.27
,1,38.78,-77.27
,1,38.78,-77.27
,1,38.6,-77.34
,1,38.56,-77.32
,1,38.56,-77.32
,1,38.56,-77.32
,1,38.56,-77.32
,2,38.56,-77.32
,1,38.56,-77.32
,1,38.89,-77.23
,1,38.85,-77.29
,1,38.85,-77.29
,4,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,6,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,3,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,5,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,3,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,3,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,5,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,5,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,4,38.85,-77.29
,5,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,4,38.85,-77.29
,3,38.85,-77.29
,2,38.85,-77.29
,3,38.85,-77.29
,4,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,2,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,1,38.85,-77.29
,3,38.85,-77.29
,5,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,3,38.85,-77.29
,3,38.85,-77.29
,1,38.85,-77.29
,1,38.8,-77.32
,1,38.8,-77.32
,1,38.8,-77.32
,1,38.8,-77.32
,1,38.8,-77.32
,1,38.8,-77.32
,2,38.8,-77.32
,3,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,6,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,4,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,1,38.88,-77.17
,1,39.04,-77.48
,1,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,2,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,1,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,2,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,2,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,3,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,1,38.88,-77.17
,2,38.88,-77.17
,3,38.88,-77.17
,2,39.01,-77.28
,2,39.01,-77.28
,1,39.01,-77.28
,1,39.01,-77.28
,1,38.7,-77.24
,1,38.94,-77.19
,4,38.94,-77.19
,3,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,2,38.94,-77.19
,2,38.94,-77.19
,2,38.94,-77.19
,1,38.94,-77.19
,2,38.94,-77.19
,1,38.94,-77.19
,2,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,3,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.97,-77.73
,1,38.94,-77.19
,4,38.94,-77.19
,2,38.9,-77.26
,2,38.94,-77.19
,1,38.94,-77.19
,9,38.94,-77.19
,8,38.94,-77.19
,8,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,1,38.94,-77.19
,5,38.94,-77.19
,3,38.9,-77.26
,1,38.94,-77.19
,1,38.94,-77.19
,9,38.94,-77.19
,1,38.89,-77.3
,1,38.89,-77.3
,2,38.89,-77.3
,2,38.89,-77.3
,1,38.89,-77.3
,3,38.89,-77.3
,1,38.89,-77.3
,2,38.89,-77.3
,2,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,3,38.78,-77.17
,4,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,2,38.78,-77.17
,1,38.78,-77.17
,2,38.78,-77.17
,2,38.78,-77.17
,2,38.78,-77.17
,1,38.78,-77.17
,2,38.78,-77.17
,2,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,2,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,1,38.78,-77.17
,3,38.78,-77.17
,2,38.9,-77.26
,1,38.9,-77.26
,4,38.9,-77.26
,1,38.9,-77.26
,2,38.9,-77.26
,2,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,2,38.9,-77.26
,2,38.9,-77.26
,2,38.9,-77.26
,1,38.9,-77.26
,4,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,3,38.9,-77.26
,1,38.89,-77.3
,2,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,5,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,4,38.9,-77.26
,1,38.9,-77.26
,2,38.9,-77.26
,2,38.9,-77.26
,3,38.9,-77.26
,1,38.9,-77.26
,5,38.9,-77.26
,3,38.9,-77.26
,2,38.9,-77.26
,5,38.9,-77.26
,2,38.9,-77.26
,8,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,3,38.9,-77.26
,2,38.9,-77.26
,3,38.9,-77.26
,2,38.9,-77.26
,2,38.9,-77.26
,6,38.9,-77.26
,2,38.9,-77.26
,1,38.9,-77.26
,1,38.9,-77.26
,1,38.63,-77.26
,1,38.63,-77.26
,2,38.63,-77.26
,2,38.63,-77.26
,1,38.63,-77.26
,1,38.63,-77.26
,1,38.63,-77.26
